uniprot	gene_symbol
P58317	ZNF121
P58335	ANTXR2
P58340	MLF1
P58397	ADAMTS12
P58499	FAM3B
P58505	C21ORF58
P58549	FXYD7
P58557	YBEY
P58658	EVA1C
P58743	SLC26A5
P58753	TIRAP
P58872	RHBDL3
P58876	H2BC5
P59044	NLRP6
P59046	NLRP12
P59074	CHMP4BP1
P59095	STARD6
P59190	RAB15
P59282	TPPP2
P59510	ADAMTS20
P59533	TAS2R38
P59543	TAS2R20
P59646	FXYD4
P59666	DEFA3
P59768	GNG2
P59780	AP3S2
P59796	GPX6
P59797	SELENOV
P59817	ZNF280A
P59901	LILRA4
P59910	DNAJB13
P59923	ZNF445
P59998	ARPC4
P60002	ELOF1
P60022	DEFB1
P60033	CD81
P60059	SEC61G
P60153	RNASE9
P60174	TPI1
P60201	PLP1
P60228	EIF3E
P60323	NANOS3
P60468	SEC61B
P60484	PTEN
P60508	ERVFRD-1
P60510	PPP4C
P60520	GABARAPL2
P60602	ROMO1
P60604	UBE2G2
P60660	MYL6
P60673	PFN3
P60763	RAC3
P60827	C1QTNF8
P60842	EIF4A1
P60866	RPS20
P60880	SNAP25
P60891	PRPS1
P60893	GPR85
P60900	PSMA6
P60903	S100A10
P60953	CDC42
P60981	DSTN
P60983	GMFB
P61006	RAB8A
P61018	RAB4B
P61019	RAB2A
P61020	RAB5B
P61024	CKS1B
P61026	RAB10
P61077	UBE2D3
P61081	UBE2M
P61086	UBE2K
P61088	UBE2N
P61106	RAB14
P61129	ZC3H6
P61160	ACTR2
P61163	ACTR1A
P61165	TMEM258
P61204	ARF3
P61218	POLR2F
P61221	ABCE1
P61224	RAP1B
P61225	RAP2B
P61236	YPEL3
P61244	MAX
P61247	RPS3A
P61254	RPL26
P61266	STX1B
P61278	SST
P61289	PSME3
P61296	HAND2
P61313	RPL15
P61326	MAGOH
P61328	FGF12
P61353	RPL27
P61371	ISL1
P61421	ATP6V0D1
P61457	PCBD1
P61513	RPL37A
P61586	RHOA
P61587	RND3
P61599	NAA20
P61604	HSPE1
P61619	SEC61A1
P61626	LYZ
P61647	ST8SIA6
P61758	VBP1
P61764	STXBP1
P61769	B2M
P61812	TGFB2
P61916	NPC2
P61923	COPZ1
P61925	PKIA
P61927	RPL37
P61952	GNG11
P61956	SUMO2
P61960	UFM1
P61964	WDR5
P61966	AP1S1
P61968	LMO4
P61970	NUTF2
P61978	HNRNPK
P61981	YWHAG
P62068	USP46
P62070	RRAS2
P62072	TIMM10
P62079	TSPAN5
P62081	RPS7
P62136	PPP1CA
P62140	PPP1CB
P62166	NCS1
P62191	PSMC1
P62195	PSMC5
P62241	RPS8
P62244	RPS15A
P62249	RPS16
P62253	UBE2G1
P62256	UBE2H
P62258	YWHAE
P62263	RPS14
P62266	RPS23
P62269	RPS18
P62277	RPS13
P62280	RPS11
P62304	SNRPE
P62306	SNRPF
P62308	SNRPG
P62310	LSM3
P62312	LSM6
P62314	SNRPD1
P62316	SNRPD2
P62318	SNRPD3
P62324	BTG1
P62330	ARF6
P62333	PSMC6
P62341	SELENOT
P62380	TBPL1
P62424	RPL7A
P62487	POLR2G
P62491	RAB11A
P62495	ETF1
P62508	ESRRG
P62699	YPEL5
P62701	RPS4X
P62714	PPP2CB
P62736	ACTA2
P62745	RHOB
P62750	RPL23A
P62753	RPS6
P62760	VSNL1
P62805	H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16
P62807	H2BC4; H2BC6; H2BC7; H2BC8; H2BC10
P62820	RAB1A
P62826	RAN
P62829	RPL23
P62834	RAP1A
P62837	UBE2D2
P62841	RPS15
P62847	RPS24
P62857	RPS28
P62861	FAU
P62873	GNB1
P62875	POLR2L
P62877	RBX1
P62879	GNB2
P62888	RPL30
P62891	RPL39
P62899	RPL31
P62906	RPL10A
P62910	RPL32
P62913	RPL11
P62917	RPL8
P62937	PPIA
P62942	FKBP1A
P62952	BLCAP
P62979	RPS27A
P62987	UBA52
P62993	GRB2
P62995	TRA2B
P63000	RAC1
P63010	AP2B1
P63027	VAMP2
P63096	GNAI1
P63098	PPP3R1
P63104	YWHAZ
P63146	UBE2B
P63151	PPP2R2A
P63162	SNRPN
P63167	DYNLL1
P63172	DYNLT1
P63173	RPL38
P63208	SKP1
P63211	GNGT1
P63215	GNG3
P63218	GNG5
P63220	RPS21
P63241	EIF5A
P63244	RACK1
P63252	KCNJ2
P63267	ACTG2
P63272	SUPT4H1
P63279	UBE2I
P63302	SELENOW
P63313	TMSB10
P63316	TNNC1
P67775	PPP2CA
P67809	YBX1
P67812	SEC11A
P67870	CSNK2B
P67936	TPM4
P68032	ACTC1
P68036	UBE2L3
P68106	FKBP1B
P68133	ACTA1
P68363	TUBA1B
P68366	TUBA4A
P68371	TUBB4B
P68400	CSNK2A1
P68402	PAFAH1B2
P68431	H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12
P68543	UBXN2A
P68871	HBB
P69849	NOMO3
P69891	HBG1
P69892	HBG2
P69905	HBA1; HBA2
P78310	CXADR
P78312	FAM193A
P78316	NOP14
P78317	RNF4
P78318	IGBP1
P78324	SIRPA
P78325	ADAM8
P78329	CYP4F2
P78330	PSPH
P78332	RBM6
P78333	GPC5
P78334	GABRE
P78337	PITX1
P78344	EIF4G2
P78345	RPP38
P78346	RPP30
P78347	GTF2I
P78348	ASIC1
P78352	DLG4
P78356	PIP4K2B
P78357	CNTNAP1
P78358	CTAG1A; CTAG1B
P78362	SRPK2
P78363	ABCA4
P78364	PHC1
P78367	NKX3-2
P78368	CSNK1G2
P78369	CLDN10
P78371	CCT2
P78380	OLR1
P78381	SLC35A2
P78382	SLC35A1
P78383	SLC35B1
P78385	KRT83
P78395	PRAME
P78396	CCNA1
P78406	RAE1
P78410	BTN3A2
P78411	IRX5
P78415	IRX3
P78417	GSTO1
P78423	CX3CL1
P78424	POU6F2
P78508	KCNJ10
P78509	RELN
P78524	DENND2B
P78527	PRKDC
P78536	ADAM17
P78539	SRPX
P78540	ARG2
P78543	BTG2
P78549	NTHL1
P78552	IL13RA1
P78556	CCL20
P78559	MAP1A
P78560	CRADD
P78562	PHEX
P78563	ADARB1
P79522	PRR3
P80075	CCL8
P80098	CCL7
P80108	GPLD1
P80162	CXCL6
P80188	LCN2
P80192	MAP3K9
P80217	IFI35
P80294	MT1H
P80297	MT1X
P80303	NUCB2
P80365	HSD11B2
P80404	ABAT
P80511	S100A12
P80723	BASP1
P80748	IGLV3-21
P81172	HAMP
P81274	GPSM2
P81408	ENTREP3
P81877	SSBP2
P82094	TMF1
P82251	SLC7A9
P82279	CRB1
P82663	MRPS25
P82664	MRPS10
P82673	MRPS35
P82675	MRPS5
P82909	KGD4
P82912	MRPS11
P82914	MRPS15
P82930	MRPS34
P82933	MRPS9
P82980	RBP5
P82987	ADAMTSL3
P83105	HTRA4
P83110	HTRA3
P83111	LACTB
P83436	COG7
P83731	RPL24
P83859	QRFP
P83876	TXNL4A
P83881	RPL36A
P83916	CBX1
P84022	SMAD3
P84074	HPCA
P84077	ARF1
P84085	ARF5
P84090	ERH
P84095	RHOG
P84098	RPL19
P84103	SRSF3
P84157	MXRA7
P84550	SKOR1
P85037	FOXK1
P85298	ARHGAP8
P85299	PRR5
P86452	ZBED6
P86790	CCZ1B
P86791	CCZ1
P98066	TNFAIP6
P98077	SHC2
P98088	MUC5AC
P98095	FBLN2
P98153	DGCR2
P98155	VLDLR
P98160	HSPG2
P98161	PKD1
P98168	ZXDA
P98169	ZXDB
P98171	ARHGAP4
P98172	EFNB1
P98173	FAM3A
P98174	FGD1
P98175	RBM10
P98177	FOXO4
P98179	RBM3
P98182	ZNF200
P98187	CYP4F8
P98194	ATP2C1
P98196	ATP11A
P98198	ATP8B2
P99999	CYCS
Q00005	PPP2R2B
Q00013	MPP1
Q00056	HOXA4
Q00059	TFAM
Q00169	PITPNA
Q00266	MAT1A
Q00325	SLC25A3
Q00341	HDLBP
Q00403	GTF2B
Q00444	HOXC5
Q00526	CDK3
Q00532	CDKL1
Q00534	CDK6
Q00535	CDK5
Q00536	CDK16
Q00537	CDK17
Q00577	PURA
Q00587	CDC42EP1
Q00597	FANCC
Q00604	NDP
Q00610	CLTC
Q00613	HSF1
Q00653	NFKB2
Q00688	FKBP3
Q00722	PLCB2
Q00765	REEP5
Q00796	SORD
Q00839	HNRNPU
Q00973	B4GALNT1
Q00975	CACNA1B
Q00978	IRF9
Q00987	MDM2
Q00994	BEX3
Q00G26	PLIN5
Q00LT1	PRCD
Q01064	PDE1B
Q01081	U2AF1
Q01082	SPTBN1
Q01085	TIAL1
Q01094	E2F1
Q01101	INSM1
Q01105	SET
Q01113	IL9R
Q01118	SCN7A
Q01130	SRSF2
Q01167	FOXK2
Q01196	RUNX1
Q01201	RELB
Q01344	IL5RA
Q01362	MS4A2
Q01415	GALK2
Q01432	AMPD3
Q01433	AMPD2
Q01453	PMP22
Q01459	CTBS
Q01484	ANK2
Q01518	CAP1
Q01523	DEFA5
Q01524	DEFA6
Q01534	TSPY1
Q01538	MYT1
Q01543	FLI1
Q01581	HMGCS1
Q01628	IFITM3
Q01629	IFITM2
Q01638	IL1RL1
Q01650	SLC7A5
Q01658	DR1
Q01664	TFAP4
Q01668	CACNA1D
Q01726	MC1R
Q01740	FMO1
Q01780	EXOSC10
Q01804	OTUD4
Q01813	PFKP
Q01814	ATP2B2
Q01826	SATB1
Q01831	XPC
Q01844	EWSR1
Q01850	CDR2
Q01851	POU4F1
Q01892	SPIB
Q01955	COL4A3
Q01968	OCRL
Q01970	PLCB3
Q01973	ROR1
Q01974	ROR2
Q01995	TAGLN
Q02040	AKAP17A
Q02045	MYL5
Q02078	MEF2A
Q02080	MEF2B
Q02083	NAAA
Q02086	SP2
Q02108	GUCY1A1
Q02127	DHODH
Q02153	GUCY1B1
Q02156	PRKCE
Q02218	OGDH
Q02221	COX6A2
Q02223	TNFRSF17
Q02224	CENPE
Q02241	KIF23
Q02246	CNTN2
Q02252	ALDH6A1
Q02297	NRG1
Q02318	CYP27A1
Q02338	BDH1
Q02363	ID2
Q02386	ZNF45
Q02388	COL7A1
Q02410	APBA1
Q02413	DSG1
Q02446	SP4
Q02447	SP3
Q02487	DSC2
Q02505	MUC3A
Q02535	ID3
Q02539	H1-1
Q02543	RPL18A
Q02548	PAX5
Q02556	IRF8
Q02641	CACNB1
Q02747	GUCA2A
Q02750	MAP2K1
Q02763	TEK
Q02779	MAP3K10
Q02790	FKBP4
Q02809	PLOD1
Q02818	NUCB1
Q02833	RASSF7
Q02846	GUCY2D
Q02878	RPL6
Q02880	TOP2B
Q02930	CREB5
Q02952	AKAP12
Q02978	SLC25A11
Q03001	DST
Q03013	GSTM4
Q03014	HHEX
Q03060	CREM
Q03111	MLLT1
Q03113	GNA12
Q03135	CAV1
Q03154	ACY1
Q03164	KMT2A
Q03167	TGFBR3
Q03181	PPARD
Q03188	CENPC
Q03252	LMNB2
Q03393	PTS
Q03395	ROM1
Q03403	TFF2
Q03405	PLAUR
Q03426	MVK
Q03431	PTH1R
Q03468	ERCC6
Q03518	TAP1
Q03519	TAP2
Q03692	COL10A1
Q03701	CEBPZ
Q03721	KCNC4
Q03923	ZNF85
Q03924	ZNF117
Q03933	HSF2
Q03936	ZNF92
Q03938	ZNF90
Q03989	ARID5A
Q04206	RELA
Q04323	UBXN1
Q04609	FOLH1
Q04637	EIF4G1
Q04656	ATP7A
Q04671	OCA2
Q04695	KRT17
Q04721	NOTCH2
Q04724	TLE1
Q04726	TLE3
Q04727	TLE4
Q04741	EMX1
Q04743	EMX2
Q04756	HGFAC
Q04759	PRKCQ
Q04760	GLO1
Q04771	ACVR1
Q04828	AKR1C1
Q04837	SSBP1
Q04864	REL
Q04900	CD164
Q04912	MST1R
Q04917	YWHAH
Q04941	PLP2
Q05048	CSTF1
Q05084	ICA1
Q05086	UBE3A
Q05193	DNM1
Q05195	MXD1
Q05209	PTPN12
Q05215	EGR4
Q05315	CLC
Q05329	GAD2
Q05397	PTK2
Q05469	LIPE
Q05481	ZNF91
Q05513	PRKCZ
Q05516	ZBTB16
Q05519	SRSF11
Q05586	GRIN1
Q05639	EEF1A2
Q05655	PRKCD
Q05682	CALD1
Q05707	COL14A1
Q05823	RNASEL
Q05923	DUSP2
Q05932	FPGS
Q05940	SLC18A2
Q05996	ZP2
Q05BQ5	MBTD1
Q05BV3	EML5
Q05D32	CTDSPL2
Q05DH4	FHIP1A
Q06033	ITIH3
Q06055	ATP5MC2
Q06124	PTPN11
Q06136	KDSR
Q06141	REG3A
Q06187	BTK
Q06190	PPP2R3A
Q06203	PPAT
Q06210	GFPT1
Q06265	EXOSC9
Q06278	AOX1
Q06323	PSME1
Q06413	MEF2C
Q06416	POU5F1B
Q06418	TYRO3
Q06455	RUNX1T1
Q06481	APLP2
Q06520	SULT2A1
Q06546	GABPA
Q06547	GABPB1
Q06587	RING1
Q06609	RAD51
Q06643	LTB
Q06732	ZNF33B
Q06787	FMR1
Q06828	FMOD
Q06830	PRDX1
Q06889	EGR3
Q06945	SOX4
Q07002	CDK18
Q07011	TNFRSF9
Q07020	RPL18
Q07021	C1QBP
Q07075	ENPEP
Q07092	COL16A1
Q07108	CD69
Q07157	TJP1
Q07283	TCHH
Q07325	CXCL9
Q07326	PIGF
Q07343	PDE4B
Q07352	ZFP36L1
Q07507	DPT
Q07617	SPAG1
Q07654	TFF3
Q07666	KHDRBS1
Q07699	SCN1B
Q07812	BAX
Q07817	BCL2L1
Q07820	MCL1
Q07837	SLC3A1
Q07864	POLE
Q07866	KLC1
Q07869	PPARA
Q07889	SOS1
Q07890	SOS2
Q07912	TNK2
Q07954	LRP1
Q07955	SRSF1
Q07973	CYP24A1
Q08043	ACTN3
Q08050	FOXM1
Q08116	RGS1
Q08117	TLE5
Q08170	SRSF4
Q08174	PCDH1
Q08209	PPP3CA
Q08211	DHX9
Q08257	CRYZ
Q08289	CACNB2
Q08334	IL10RB
Q08357	SLC20A2
Q08380	LGALS3BP
Q08397	LOXL1
Q08426	EHHADH
Q08431	MFGE8
Q08462	ADCY2
Q08477	CYP4F3
Q08493	PDE4C
Q08495	DMTN
Q08499	PDE4D
Q08554	DSC1
Q08629	SPOCK1
Q08708	CD300C
Q08722	CD47
Q08752	PPID
Q08828	ADCY1
Q08881	ITK
Q08945	SSRP1
Q08999	RBL2
Q08AD1	CAMSAP2
Q08AE8	SPIRE1
Q08AF3	SLFN5
Q08AG5	ZNF844
Q08AG7	MZT1
Q08AH1	ACSM1
Q08AH3	ACSM2A
Q08AI6	SLC38A11
Q08AM6	VAC14
Q08AN1	ZNF616
Q08ER8	ZNF543
Q08ET2	SIGLEC14
Q08J23	NSUN2
Q09013	DMPK
Q09019	DMWD
Q09028	RBBP4
Q09161	NCBP1
Q09327	MGAT3
Q09328	MGAT5
Q09428	ABCC8
Q09470	KCNA1
Q09472	EP300
Q09666	AHNAK
Q09FC8	ZNF415
Q09MP3	RAD51AP2
Q0D2I5	IFFO1
Q0D2J5	ZNF763
Q0D2K0	NIPAL4
Q0D2K2	KLHL30
Q0IIM8	TBC1D8B
Q0JRZ9	FCHO2
Q0P5P2	C17ORF67
Q0P651	ABHD18
Q0P6D2	DIPK1C
Q0P6D6	CCDC15
Q0P6H9	TMEM62
Q0PNE2	ELP6
Q0VAA5	PLCXD2
Q0VAK6	LMOD3
Q0VAM2	RASGEF1B
Q0VD83	APOBR
Q0VD86	INCA1
Q0VDD8	DNAH14
Q0VDF9	HSPA14
Q0VDG4	SCRN3
Q0VDI3	TMEM267
Q0VF96	CGNL1
Q0VG06	FAAP100
Q0VG99	MESP2
Q0VGE8	ZNF816
Q0Z7S8	FABP9
Q0ZGT2	NEXN
Q0ZLH3	PJVK
Q10471	GALNT2
Q10472	GALNT1
Q10567	AP1B1
Q10570	CPSF1
Q10571	MN1
Q10586	DBP
Q10587	TEF
Q10588	BST1
Q10589	BST2
Q10713	PMPCA
Q10981	FUT2
Q11128	FUT5
Q11130	FUT7
Q11201	ST3GAL1
Q11203	ST3GAL3
Q11206	ST3GAL4
Q12756	KIF1A
Q12765	SCRN1
Q12766	HMGXB3
Q12767	TMEM94
Q12768	WASHC5
Q12769	NUP160
Q12770	SCAP
Q12772	SREBF2
Q12774	ARHGEF5
Q12778	FOXO1
Q12788	TBL3
Q12789	GTF3C1
Q12791	KCNMA1
Q12792	TWF1
Q12794	HYAL1
Q12796	PNRC1
Q12797	ASPH
Q12798	CETN1
Q12800	TFCP2
Q12802	AKAP13
Q12805	EFEMP1
Q12809	KCNH2
Q12815	TROAP
Q12816	TRO
Q12824	SMARCB1
Q12829	RAB40B
Q12830	BPTF
Q12834	CDC20
Q12840	KIF5A
Q12849	GRSF1
Q12851	MAP4K2
Q12852	MAP3K12
Q12857	NFIA
Q12860	CNTN1
Q12864	CDH17
Q12866	MERTK
Q12870	TCF15
Q12872	SFSWAP
Q12873	CHD3
Q12874	SF3A3
Q12879	GRIN2A
Q12882	DPYD
Q12884	FAP
Q12887	COX10
Q12888	TP53BP1
Q12889	OVGP1
Q12891	HYAL2
Q12893	TMEM115
Q12894	IFRD2
Q12899	TRIM26
Q12901	ZNF155
Q12904	AIMP1
Q12905	ILF2
Q12906	ILF3
Q12907	LMAN2
Q12908	SLC10A2
Q12912	IRAG2
Q12913	PTPRJ
Q12918	KLRB1
Q12923	PTPN13
Q12926	ELAVL2
Q12929	EPS8
Q12931	TRAP1
Q12933	TRAF2
Q12934	BFSP1
Q12946	FOXF1
Q12947	FOXF2
Q12948	FOXC1
Q12950	FOXD4
Q12951	FOXI1
Q12955	ANK3
Q12959	DLG1
Q12962	TAF10
Q12965	MYO1E
Q12967	RALGDS
Q12968	NFATC3
Q12972	PPP1R8
Q12974	PTP4A2
Q12979	ABR
Q12980	NPRL3
Q12981	BNIP1
Q12982	BNIP2
Q12983	BNIP3
Q12986	NFX1
Q12988	HSPB3
Q12996	CSTF3
Q12999	TSPAN31
Q13002	GRIK2
Q13003	GRIK3
Q13007	IL24
Q13009	TIAM1
Q13011	ECH1
Q13015	MLLT11
Q13017	ARHGAP5
Q13018	PLA2R1
Q13021	MALL
Q13023	AKAP6
Q13029	PRDM2
Q13033	STRN3
Q13042	CDC16
Q13043	STK4
Q13045	FLII
Q13049	TRIM32
Q13057	COASY
Q13064	MKRN3
Q13075	NAIP
Q13077	TRAF1
Q13084	MRPL28
Q13085	ACACA
Q13087	PDIA2
Q13093	PLA2G7
Q13094	LCP2
Q13098	GPS1
Q13099	IFT88
Q13106	ZNF154
Q13107	USP4
Q13111	CHAF1A
Q13112	CHAF1B
Q13113	PDZK1IP1
Q13114	TRAF3
Q13115	DUSP4
Q13118	KLF10
Q13123	IK
Q13126	MTAP
Q13127	REST
Q13129	RLF
Q13131	PRKAA1
Q13133	NR1H3
Q13137	CALCOCO2
Q13144	EIF2B5
Q13145	BAMBI
Q13148	TARDBP
Q13151	HNRNPA0
Q13153	PAK1
Q13155	AIMP2
Q13156	RPA4
Q13158	FADD
Q13162	PRDX4
Q13163	MAP2K5
Q13164	MAPK7
Q13177	PAK2
Q13183	SLC13A2
Q13185	CBX3
Q13188	STK3
Q13190	STX5
Q13191	CBLB
Q13201	MMRN1
Q13206	DDX10
Q13207	TBX2
Q13214	SEMA3B
Q13216	ERCC8
Q13217	DNAJC3
Q13224	GRIN2B
Q13227	GPS2
Q13228	SELENBP1
Q13232	NME3
Q13233	MAP3K1
Q13237	PRKG2
Q13239	SLA
Q13241	KLRD1
Q13242	SRSF9
Q13243	SRSF5
Q13247	SRSF6
Q13253	NOG
Q13257	MAD2L1
Q13258	PTGDR
Q13261	IL15RA
Q13263	TRIM28
Q13268	DHRS2
Q13275	SEMA3F
Q13277	STX3
Q13283	G3BP1
Q13285	NR5A1
Q13286	CLN3
Q13287	NMI
Q13291	SLAMF1
Q13296	SCGB2A2
Q13303	KCNAB2
Q13304	GPR17
Q13308	PTK7
Q13309	SKP2
Q13310	PABPC4
Q13315	ATM
Q13319	CDK5R2
Q13322	GRB10
Q13323	BIK
Q13324	CRHR2
Q13325	IFIT5
Q13326	SGCG
Q13330	MTA1
Q13332	PTPRS
Q13336	SLC14A1
Q13342	SP140
Q13347	EIF3I
Q13349	ITGAD
Q13351	KLF1
Q13352	ITGB3BP
Q13356	PPIL2
Q13360	ZNF177
Q13361	MFAP5
Q13362	PPP2R5C
Q13363	CTBP1
Q13367	AP3B2
Q13368	MPP3
Q13370	PDE3B
Q13387	MAPK8IP2
Q13393	PLD1
Q13394	MAB21L1
Q13395	TARBP1
Q13398	ZNF211
Q13402	MYO7A
Q13404	UBE2V1
Q13410	BTN1A1
Q13415	ORC1
Q13416	ORC2
Q13418	ILK
Q13421	MSLN
Q13422	IKZF1
Q13423	NNT
Q13424	SNTA1
Q13425	SNTB2
Q13426	XRCC4
Q13427	PPIG
Q13428	TCOF1
Q13432	UNC119
Q13433	SLC39A6
Q13438	OS9
Q13439	GOLGA4
Q13442	PDAP1
Q13443	ADAM9
Q13444	ADAM15
Q13445	TMED1
Q13449	LSAMP
Q13451	FKBP5
Q13454	TUSC3
Q13461	FOXE3
Q13464	ROCK1
Q13467	FZD5
Q13469	NFATC2
Q13470	TNK1
Q13474	DRP2
Q13477	MADCAM1
Q13478	IL18R1
Q13480	GAB1
Q13485	SMAD4
Q13489	BIRC3
Q13490	BIRC2
Q13491	GPM6B
Q13492	PICALM
Q13495	MAMLD1
Q13496	MTM1
Q13501	SQSTM1
Q13503	MED21
Q13505	MTX1
Q13506	NAB1
Q13508	ART3
Q13509	TUBB3
Q13510	ASAH1
Q13515	BFSP2
Q13519	PNOC
Q13520	AQP6
Q13522	PPP1R1A
Q13523	PRP4K
Q13530	SERINC3
Q13535	ATR
Q13541	EIF4EBP1
Q13542	EIF4EBP2
Q13546	RIPK1
Q13547	HDAC1
Q13554	CAMK2B
Q13555	CAMK2G
Q13557	CAMK2D
Q13561	DCTN2
Q13562	NEUROD1
Q13564	NAE1
Q13568	IRF5
Q13569	TDG
Q13571	LAPTM5
Q13572	ITPK1
Q13574	DGKZ
Q13576	IQGAP2
Q13586	STIM1
Q13588	GRAP
Q13591	SEMA5A
Q13595	TRA2A
Q13596	SNX1
Q13601	KRR1
Q13609	DNASE1L3
Q13610	PWP1
Q13613	MTMR1
Q13614	MTMR2
Q13615	MTMR3
Q13616	CUL1
Q13617	CUL2
Q13618	CUL3
Q13619	CUL4A
Q13620	CUL4B
Q13621	SLC12A1
Q13625	TP53BP2
Q13627	DYRK1A
Q13630	GFUS
Q13634	CDH18
Q13636	RAB31
Q13637	RAB32
Q13639	HTR4
Q13641	TPBG
Q13642	FHL1
Q13643	FHL3
Q13651	IL10RA
Q13671	RIN1
Q13683	ITGA7
Q13705	ACVR2B
Q13724	MOGS
Q13733	ATP1A4
Q13740	ALCAM
Q13753	LAMC2
Q13761	RUNX3
Q13769	THOC5
Q13772	NCOA4
Q13794	PMAIP1
Q13795	ARFRP1
Q13796	SHROOM2
Q13797	ITGA9
Q13813	SPTAN1
Q13822	ENPP2
Q13823	GNL2
Q13825	AUH
Q13829	TNFAIP1
Q13835	PKP1
Q13838	DDX39B
Q13867	BLMH
Q13868	EXOSC2
Q13873	BMPR2
Q13875	MOBP
Q13882	PTK6
Q13884	SNTB1
Q13885	TUBB2A
Q13886	KLF9
Q13887	KLF5
Q13889	GTF2H3
Q13895	BYSL
Q13901	C1D
Q13905	RAPGEF1
Q13936	CACNA1C
Q13938	CAPS
Q13939	CCIN
Q13946	PDE7A
Q13950	RUNX2
Q13951	CBFB
Q13952	NFYC
Q13972	RASGRF1
Q13976	PRKG1
Q14002	CEACAM7
Q14003	KCNC3
Q14004	CDK13
Q14005	IL16
Q14008	CKAP5
Q14011	CIRBP
Q14012	CAMK1
Q14019	COTL1
Q14028	CNGB1
Q14031	COL4A6
Q14032	BAAT
Q14050	COL9A3
Q14055	COL9A2
Q14088	RAB33A
Q14094	CCNI
Q14103	HNRNPD
Q14106	TOB2
Q14108	SCARB2
Q14112	NID2
Q14114	LRP8
Q14116	IL18
Q14117	DPYS
Q14118	DAG1
Q14119	VEZF1
Q14123	PDE1C
Q14126	DSG2
Q14129	DGCR6
Q14134	TRIM29
Q14135	VGLL4
Q14137	BOP1
Q14139	UBE4A
Q14140	SERTAD2
Q14141	SEPTIN6
Q14142	TRIM14
Q14145	KEAP1
Q14146	URB2
Q14147	DHX34
Q14149	MORC3
Q14151	SAFB2
Q14152	EIF3A
Q14153	FAM53B
Q14154	DELE1
Q14155	ARHGEF7
Q14156	EFR3A
Q14157	UBAP2L
Q14159	SPIDR
Q14160	SCRIB
Q14161	GIT2
Q14162	SCARF1
Q14164	IKBKE
Q14165	MLEC
Q14168	MPP2
Q14181	POLA2
Q14184	DOC2B
Q14185	DOCK1
Q14186	TFDP1
Q14190	SIM2
Q14191	WRN
Q14192	FHL2
Q14194	CRMP1
Q14195	DPYSL3
Q14197	MRPL58
Q14201	BTG3
Q14202	ZMYM3
Q14203	DCTN1
Q14206	RCAN2
Q14209	E2F2
Q14210	LY6D
Q14213	EBI3
Q14232	EIF2B1
Q14240	EIF4A2
Q14241	ELOA
Q14242	SELPLG
Q14244	MAP7
Q14246	ADGRE1
Q14247	CTTN
Q14249	ENDOG
Q14254	FLOT2
Q14257	RCN2
Q14258	TRIM25
Q14264	ERV3-1
Q14289	PTK2B
Q14296	FASTK
Q14314	FGL2
Q14315	FLNC
Q14320	FAM50A
Q14324	MYBPC2
Q14330	GPR18
Q14331	FRG1
Q14332	FZD2
Q14344	GNA13
Q14353	GAMT
Q14376	GALE
Q14393	GAS6
Q14409	GK3
Q14410	GK2
Q14416	GRM2
Q14432	PDE3A
Q14435	GALNT3
Q14439	GPR176
Q14444	CAPRIN1
Q14449	GRB14
Q14451	GRB7
Q14457	BECN1
Q14469	HES1
Q14493	SLBP
Q14494	NFE2L1
Q14498	RBM39
Q14500	KCNJ12
Q14508	WFDC2
Q14511	NEDD9
Q14512	FGFBP1
Q14515	SPARCL1
Q14517	FAT1
Q14520	HABP2
Q14524	SCN5A
Q14526	HIC1
Q14527	HLTF
Q14533	KRT81
Q14534	SQLE
Q14541	HNF4G
Q14542	SLC29A2
Q14554	PDIA5
Q14562	DHX8
Q14563	SEMA3A
Q14565	DMC1
Q14566	MCM6
Q14571	ITPR2
Q14573	ITPR3
Q14574	DSC3
Q14576	ELAVL3
Q14582	MXD4
Q14584	ZNF266
Q14585	ZNF345
Q14586	ZNF267
Q14587	ZNF268
Q14588	ZNF234
Q14590	ZNF235
Q14592	ZNF460
Q14593	ZNF273
Q14596	NBR1
Q14623	IHH
Q14626	IL11RA
Q14627	IL13RA2
Q14642	INPP5A
Q14643	ITPR1
Q14651	PLS1
Q14653	IRF3
Q14654	KCNJ11
Q14656	TMEM187
Q14657	LAGE3
Q14669	TRIP12
Q14671	PUM1
Q14674	ESPL1
Q14676	MDC1
Q14677	CLINT1
Q14678	KANK1
Q14679	TTLL4
Q14680	MELK
Q14681	KCTD2
Q14683	SMC1A
Q14684	RRP1B
Q14686	NCOA6
Q14687	GSE1
Q14689	DIP2A
Q14690	PDCD11
Q14691	GINS1
Q14692	BMS1
Q14693	LPIN1
Q14694	USP10
Q14696	MESD
Q14697	GANAB
Q14699	RFTN1
Q14703	MBTPS1
Q14714	SSPN
Q14721	KCNB1
Q14722	KCNAB1
Q14728	SLC75A1
Q14738	PPP2R5D
Q14739	LBR
Q14746	COG2
Q14749	GNMT
Q14764	MVP
Q14765	STAT4
Q14766	LTBP1
Q14767	LTBP2
Q14774	HLX
Q14781	CBX2
Q14789	GOLGB1
Q14790	CASP8
Q147U1	ZNF846
Q14802	FXYD3
Q14807	KIF22
